,originalSkill,esco_label,esco_prob,esco_uri
184,Staff Management,manage staff,0.9056724309921265,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb
185,vestibular system,cardiovascular system,0.5321096777915955,http://data.europa.eu/esco/skill/03006fd3-254f-44bc-aa8f-dfe1c727463e
186,Sistemas de representaciÃ³n,government representation,0.4248884320259094,http://data.europa.eu/esco/skill/1b1cf435-46ba-4471-afda-5029b36b3862
187,Analyze a discrete measurement system for validity and agreement,assess reliability of data,0.5252861976623535,http://data.europa.eu/esco/skill/b74fd765-e1ae-4f56-a188-45cd782bca01
188,Project Plan,evaluate project plans,0.7630804777145386,http://data.europa.eu/esco/skill/2db2d9a8-298d-4d1a-a194-d3282e70d6cb
189,Business Forecasting,forecast future levels of business,0.8177437782287598,http://data.europa.eu/esco/skill/ab167ae1-dfd8-4607-8dc4-d6d500622e1d
190,Transistores bipolares,semiconductors,0.5185797810554504,http://data.europa.eu/esco/skill/e5e17773-3a63-40c5-99e4-10e036cf7b99
191,Messaging,communication,0.6553540229797363,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
192,designing experiments,perform chemical experiments,0.6895360946655273,http://data.europa.eu/esco/skill/50f8b1de-747c-4967-9732-3db89c365261
193,Identify security challenges,identify security threats,0.7549206018447876,http://data.europa.eu/esco/skill/a4fd17bf-6309-47c5-b7fa-ae5560673acf
194,presentaciÃ³n de conferencias,present evidence,0.45282283425331116,http://data.europa.eu/esco/skill/326686e4-a55f-4eba-9d07-1c86408d5c5e
195,GestiÃ³n de Recursos Humanos,anthropology,0.47041910886764526,http://data.europa.eu/esco/skill/c2aacac0-5a16-4493-b769-e7c052916d39
196,estrategias,rhetoric,0.4206938147544861,http://data.europa.eu/esco/skill/aa56a80c-b4d5-495c-9c15-70b5a7933911
197,breathing,breathing techniques,0.7677348852157593,http://data.europa.eu/esco/skill/6246dda7-e075-448f-b11a-8274923042d5
198,Web Programming,web programming,1.000000238418579,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
199,Atomicity,nuclear physics,0.5880054831504822,http://data.europa.eu/esco/skill/f3baae75-145e-40dd-b5ff-b8fe40c5fcbd
200,Projektcharta,Swedish,0.43489909172058105,http://data.europa.eu/esco/skill/7ee51257-8947-4b69-9bdf-322baf0a6398
201,Modelos de negocios,design scale models,0.4457085132598877,http://data.europa.eu/esco/skill/d2efac49-6a08-402c-ae58-1b8aa95980ba
202,International Logistics,logistics,0.8290197253227234,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb
203,Journalism,journalism,1.0,http://data.europa.eu/esco/skill/3391d6dd-d584-4c8c-9af9-d2f0c45e2b4b
204,Medical Software,medical informatics,0.6859625577926636,http://data.europa.eu/esco/skill/b21e2984-c6b2-4352-bbe8-8f3b03bd50f6
205,Ù\x85Ø¨Ø§Ø¯Ø¦ ØªÙ\x86Ù\x85Ù\x8aØ© Ø¨Ø´Ø±Ù\x8aØ©,Danish,0.4361325204372406,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
206,pensamiento analÃ\xadtico,Portuguese,0.4463891088962555,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7
207,Ø\xadÙ\x84 Ø§Ù\x84Ù\x85Ø´Ù\x83Ù\x84Ø§Øª,write Danish,0.43156594038009644,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
208,MEAN Stack Development,stack goods,0.5533432960510254,http://data.europa.eu/esco/skill/3d086228-d7fc-4c23-972a-22b7d44a6173
209,VisÃ£o estratÃ©gica,write Portuguese,0.39006370306015015,http://data.europa.eu/esco/skill/4264f3aa-037e-44f4-bb08-90d2337953ee
210,Resistencia a los antimicrobianos.,preventive medicine,0.4529733955860138,http://data.europa.eu/esco/skill/08f85a8c-c50c-4c97-b456-2fdda7f6a973
211,Seguridad inalÃ¡mbrica,Spanish,0.5010204911231995,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
212,bond analysis,monitor bond market,0.5740063190460205,http://data.europa.eu/esco/skill/f298831b-9eb5-4d26-b4e4-7efd04f3cf57
213,Facilitation,conduct participatory research,0.5300450325012207,http://data.europa.eu/esco/skill/9bd1ac3d-7656-47dc-83c7-7a5e3d1ea519
214,Population Health,public health,0.6505119800567627,http://data.europa.eu/esco/skill/9570e84e-6699-4c9f-9a12-7bc82d53a231
215,Chords,musical instruments,0.467825323343277,http://data.europa.eu/esco/skill/29d4aaba-99f9-4733-bd74-ad558f2ae3a7
216,Ø§Ù\x84Ù\x82Ø¯Ø±Ø© Ø¹Ù\x84Ù\x89 ØªØ\xadØ¯Ù\x8aØ¯ Ù\x85Ø§ Ù\x8aØªÙ\x85Ù\x83Ù\x86 Ø§Ù\x84Ø·Ù\x81Ù\x84 Ø£Ù\x88 Ø§Ù\x84Ù\x85Ù\x88Ø¸Ù\x81 Ù\x85Ù\x86 Ø§Ù\x84Ù\x82Ù\x8aØ§Ù\x85 Ø¨Ù\x87 Ù\x88Ø§Ù\x84Ø¥Ø¨Ø¯Ø§Ø¹ Ù\x85Ù\x86 Ø®Ù\x84Ø§Ù\x84Ù\x87,create 3D characters,0.32539287209510803,http://data.europa.eu/esco/skill/6b21150f-e704-4758-b102-63fd3412543c
217,Diversity and Inclusion,promote inclusion,0.639020562171936,http://data.europa.eu/esco/skill/bcd2ce08-ba12-4d66-865f-f4ba36419707
218,Geophysical Data,interpret geophysical data,0.8691142797470093,http://data.europa.eu/esco/skill/b64b9863-5ed3-49c7-8fd3-5324fabeda5d
219,Particle Filter,particle animation,0.6474759578704834,http://data.europa.eu/esco/skill/13666d7d-41a8-42b6-80ba-34ea6a64667f
220,hybrid learning activities,construct individual learning plans,0.5760010480880737,http://data.europa.eu/esco/skill/29ca8fd4-40c1-494c-85ea-525f1ab4aa8c
221,Social change,promote social change,0.8540892004966736,http://data.europa.eu/esco/skill/644209ac-8452-4e81-959a-2b10050023cc
222,Comportamentos relacionados a gÃªnero,Spanish,0.4305749833583832,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
223,Substance Use Disorder Screening,detect drug abuse,0.7017231583595276,http://data.europa.eu/esco/skill/e2c81781-19c8-4349-94a2-7ae3a541596a
224,Ù\x85Ø\xadØ§Ø³Ø¨Ø© Ø§Ù\x84Ø¯Ù\x8aÙ\x88Ù\x86 Ø§Ù\x84Ù\x85Ø¹Ø¯Ù\x88Ù\x85Ø©,understand written Danish,0.44956469535827637,http://data.europa.eu/esco/skill/c98c8578-6654-4d76-8391-ecfe59abce22
225,timeseries,forecast sales over periods of time,0.5027790665626526,http://data.europa.eu/esco/skill/146eccdc-c52a-4d61-9406-3af617caa7d6
226,Jobs im Bereich UX-Design,design job analysis tools,0.572823166847229,http://data.europa.eu/esco/skill/451142b5-e0a9-42e9-9196-b860a05b5bc9
227,Capital Expenditure,advise on eligibility of expenditures,0.5615143775939941,http://data.europa.eu/esco/skill/4e61277c-5c6e-4a63-be5d-bfbe601b147c
228,ä»\x96è\x80\x85,SA8000,0.4351691007614136,http://data.europa.eu/esco/skill/13e3ad0e-7e5b-4499-885a-5f7dbfe3fc03
229,telehealth,use a telecine,0.6930798292160034,http://data.europa.eu/esco/skill/8a16ada9-2794-4c81-bb48-5ec1cfbcf1db
230,Cloud Operations,cloud technologies,0.7219371795654297,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
231,computing,computer programming,0.6903142333030701,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
232,technology,computer technology,0.8321717381477356,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
233,Sostac,sophrology,0.49105238914489746,http://data.europa.eu/esco/skill/3d4d80af-db25-4c08-8714-b2e68d87ec09
234,Enterprise System,manage standard enterprise resource planning system,0.7131096124649048,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081
235,ØªØ\xadØ¯Ù\x8aØ¯ Ø§Ø\xadØªÙ\x8aØ§Ø¬Ø§Øª Ø§Ù\x84Ø¹Ù\x85Ù\x84Ø§Ø¡,write Danish,0.4285099506378174,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
236,Use the Azure Machine Learning SDK to train a model,utilise machine learning,0.37346041202545166,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433
237,Bayesian Linear Regression,data models,0.35489463806152344,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
238,inclusion,promote inclusion,0.7666388750076294,http://data.europa.eu/esco/skill/bcd2ce08-ba12-4d66-865f-f4ba36419707
239,Sentiment Analysis,natural language processing,0.5179492235183716,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a
240,Class Activation Maps,read maps,0.3770635724067688,http://data.europa.eu/esco/skill/3172f001-a4dd-4e7e-9f74-9707b2e7c6e1
241,Inspection,perform inspection analysis,0.8644716739654541,http://data.europa.eu/esco/skill/70159320-b7f9-4d3e-9f00-99e0adf3f77e
242,Django Template Language,style sheet languages,0.4877762198448181,http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794
243,â\x80¢\tProblemlÃ¶sung,type error-free documents,0.3353003263473511,http://data.europa.eu/esco/skill/130d8246-5d34-4cbf-93c6-c02990a26532
244,IdentificaciÃ³n de las vulnerabilidades mÃ¡s comunes de los sistemas/redes yâ\x80¯servidores Web.,World Wide Web Consortium standards,0.4086769223213196,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e
245,Inheritance,inheritance council practices,0.745151162147522,http://data.europa.eu/esco/skill/245dc946-2c07-419f-a387-6a215305f8c1
246,Symbols,put up signs,0.5304498672485352,http://data.europa.eu/esco/skill/98815e0a-0bcc-41fc-ba9a-6ec1c4e8a8a0
247,Futures thinking,design thinking,0.4832051396369934,http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39
248,Google Analytics,web analytics,0.8571301698684692,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
249,CÃ¡lculos de dados,Spanish,0.47352463006973267,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
250,Practice food mindfulness or mindful eating on a day-to-day basis.,maintain concentration for long periods,0.44912925362586975,http://data.europa.eu/esco/skill/9cfd2219-553c-4d67-81e5-951e87c65135
251,Analyzing a process for stability,manage stable,0.6227021217346191,http://data.europa.eu/esco/skill/79c48123-b0d4-4d01-b511-0ce999f3161c
252,ØªØ\xadÙ\x84Ù\x8aÙ\x84 Ø§Ù\x84Ø¨Ù\x8aØ§Ù\x86Ø§Øª,Latin,0.4418226182460785,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
253,criar seu conteudo mantendo respeito por outras culturas,understand spoken Portuguese,0.36329275369644165,http://data.europa.eu/esco/skill/6b7968ae-34fc-44cf-bbe4-28bded032004
254,Azure Machine Learning Workspace,work with virtual learning environments,0.38422662019729614,http://data.europa.eu/esco/skill/b78f324d-e16c-43f8-97d2-50d3a7cd1fb3
255,Ø§Ù\x84Ù\x86Ù\x85Ù\x88Ø°Ø¬ Ø§Ù\x84Ø£Ù\x88Ù\x91Ù\x84Ù\x8a,understand written Danish,0.4008274972438812,http://data.europa.eu/esco/skill/c98c8578-6654-4d76-8391-ecfe59abce22
256,Outreach Sequence,develop outreach training plans,0.6527823209762573,http://data.europa.eu/esco/skill/6433cb12-4a41-4660-8d73-8b33b3c9515c
257,DiseÃ±o de Proyectos,Edmodo,0.38704437017440796,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
258,Valor agregado en lo ambiental,agritourism,0.44454649090766907,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787
259,Econometrics,macroeconomics,0.6214001774787903,http://data.europa.eu/esco/skill/d1910ad7-0c87-4f38-8a41-7c193e5dc16d
260,Staff Engagement,develop staff,0.6298592686653137,http://data.europa.eu/esco/skill/714eebcb-569a-4f1b-b592-28f70b59a9ba
261,program methodology,reconstruct program theory,0.6894930005073547,http://data.europa.eu/esco/skill/d0245e61-204f-48ca-911b-45e564732682
262,Set up advertising on Facebook and Instagram,create advertisements,0.6407356858253479,http://data.europa.eu/esco/skill/aa8b0abf-7ff0-4fbb-b85e-5364badbf214
263,understand illness coping,analyse psychological aspects of illness,0.6981077194213867,http://data.europa.eu/esco/skill/60a63e4c-f71d-48ec-8b57-c1e059370478
264,Desenvolver habilidades interpessoais.,intermodalism,0.4110493063926697,http://data.europa.eu/esco/skill/15952b07-e74b-4618-baf2-51f40a5edbc4
265,Do Chinese have Romantic Love,write Chinese,0.4764775037765503,http://data.europa.eu/esco/skill/b5ff2ded-a91d-468b-afed-f9737f929e86
266,Management Theory,business management principles,0.6373003125190735,http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033
267,Study designs,provide information on study programmes,0.6379356384277344,http://data.europa.eu/esco/skill/3fcc49e8-71f8-4265-9e48-2e8c3465340a
268,Caregiver Support,support nurses,0.5865083932876587,http://data.europa.eu/esco/skill/62268d9a-42f9-4c65-9ed3-d7ba69249896
269,Ø§Ù\x84Ø´Ø±Ø§Ø¡,Norwegian,0.5174611210823059,http://data.europa.eu/esco/skill/829f6eb5-0b26-4152-8eb3-82dd32b2b6f2
270,Opencv,CAM software,0.5581859350204468,http://data.europa.eu/esco/skill/27065048-bca8-4b0a-891a-b192b9ceadfd
271,Capacidad de anÃ¡lisis,understand written Spanish,0.39226049184799194,http://data.europa.eu/esco/skill/08759658-fffc-4951-bea0-1fb51d06eb89
272,Big Data Transmission,analyse big data,0.5807260274887085,http://data.europa.eu/esco/skill/47a49cd6-097d-457a-9f7b-c290c14930d5
273,Trabajo en Equipo,Edmodo,0.4608265459537506,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
274,Force Fields,conduct field work,0.4946024417877197,http://data.europa.eu/esco/skill/bc54eee1-a858-4f80-afdc-0442a617ef50
275,surveillance,surveillance methods,0.8681097030639648,http://data.europa.eu/esco/skill/ff8bd17c-77e9-4d4e-929a-a0cf86f3ed34
276,Spring Configuration Techniques,types of spring,0.6122771501541138,http://data.europa.eu/esco/skill/c4dcfe3a-a8b0-4352-ba82-a5e345d88c08
277,Geospatial Data Science,geographic information systems,0.7321414947509766,http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9
278,Portfolio Theories,modern portfolio theory,0.8653621673583984,http://data.europa.eu/esco/skill/bcadc519-00f4-43bc-9373-054f4ac717cb
279,Funding Applications,funding methods,0.7964536547660828,http://data.europa.eu/esco/skill/3556c075-eee0-4549-b730-48ae70cb5af9
280,AtenciÃ³n remota,Edmodo,0.5276074409484863,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
281,Intelligent Network,build networks,0.6232261061668396,http://data.europa.eu/esco/skill/bf983f2a-e941-4646-811d-cc81060cb53f
282,organizational strategy,develop company strategies,0.7711305618286133,http://data.europa.eu/esco/skill/ba2c6181-b036-40b4-8f6d-51499463ccbb
283,Job Interview,interview people,0.8460335731506348,http://data.europa.eu/esco/skill/66d47084-9437-48b2-819b-c4c8214ed650
284,Monitor and manage data engineering workloads with Apache Spark in Azure Synapse Analytics,cloud monitoring and reporting,0.4652358293533325,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f
285,AnÃ¡lisis de evidencia digital y computo forense,operate digital hardware,0.5419537425041199,http://data.europa.eu/esco/skill/6b2f8802-0cbf-436e-a37f-ca55ede41bbc
286,Service-Oriented Architecture,service-oriented modelling,0.8307605981826782,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98
287,ObservaciÃ³n,Occitan,0.4036065936088562,http://data.europa.eu/esco/skill/57cc6587-7efe-4ba5-982f-ac15ce1617ac
288,ç\x83\x8fæ\x89\x98é\x82¦,numerical sequences,0.3386125862598419,http://data.europa.eu/esco/skill/fce09eac-0b2d-4a50-bdcd-9dff4edfd9d0
289,Certification Prep,apply certification and payment procedures,0.5549380779266357,http://data.europa.eu/esco/skill/a1f2e26f-b2ba-47dc-a0e8-8c53424a508d
290,Cash Flow Analysis,handle cash flow,0.8507993221282959,http://data.europa.eu/esco/skill/e4b6f863-fa9f-4fe7-a984-f948f8c90d24
291,Analizar las iniciativas de innovaciÃ³n dentro de la organizaciÃ³n,think innovately,0.5013729333877563,http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458
292,Activity Based Costing,perform cost accounting activities,0.7578219175338745,http://data.europa.eu/esco/skill/c5b90c0c-3af0-4c8c-a06c-cc3ced02242c
293,å\xad\x9få\xad\x90,SA8000,0.3368259072303772,http://data.europa.eu/esco/skill/13e3ad0e-7e5b-4499-885a-5f7dbfe3fc03
294,Software Configuration,tools for software configuration management,0.694054126739502,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f
295,Ø³Ù\x92Ù\x83Ø±Ù\x8eÙ\x85,Estonian,0.3859477639198303,http://data.europa.eu/esco/skill/1b7e6f56-bc73-4bcc-81ae-09252175d418
296,Electronic Health Records,use electronic health records in nursing,0.8506224155426025,http://data.europa.eu/esco/skill/a46743b7-ff8c-49b6-99f7-7fa5bc241771
297,Habilidades comunicativas,create cooperation modalities,0.4021044969558716,http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a
298,Authorization,authenticate documents,0.5302926898002625,http://data.europa.eu/esco/skill/87d0ccdb-3aa3-4af6-94e5-c7a04791c07e
299,Ð\x98Ñ\x81Ð¿Ð¾Ð»Ñ\x8cÐ·Ð¾Ð²Ð°Ð½Ð¸Ðµ Ð¿Ñ\x80Ð¾Ñ\x82Ð¾ÐºÐ¾Ð»Ð° LDAP.,numerology,0.3116164207458496,http://data.europa.eu/esco/skill/92251935-f1e9-4588-9fc5-39d7923b234e
300,Business hypothesis testing,perform business research,0.5967720746994019,http://data.europa.eu/esco/skill/0839eea4-c57b-4c14-b19b-923fbedb5d88
301,evidence-based practice,evidence-based approach in general practice,0.856968343257904,http://data.europa.eu/esco/skill/f6a90f59-5a07-4088-b318-e486a42ca58c
302,Ù\x85Ø¨Ø¯Ø£ Ø§Ù\x84Ø¹Ø±Ø¶ Ù\x88Ø§Ù\x84Ø·Ù\x84Ø¨,Danish,0.498695969581604,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
303,Process Mining,process applications,0.6974489092826843,http://data.europa.eu/esco/skill/91d06ad9-245e-4ecb-bd18-624eed884108
304,Value at Risk (VaR),risk identification,0.5803293585777283,http://data.europa.eu/esco/skill/8744f28f-59a9-45af-8ef6-6944cb5a1473
305,Intellectual Property Integration,intellectual property law,0.7467511296272278,http://data.europa.eu/esco/skill/2ad081e6-0a3f-4612-ac15-7ace75d39e26
306,sampling statistics,collect samples,0.6847317218780518,http://data.europa.eu/esco/skill/17fa2e6a-ca80-4d60-afb0-03f170e9d5f3
307,Cloud Integration,develop with cloud services,0.6604523658752441,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9
308,Linear Regression,data models,0.3851911127567291,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
309,Advice for Model Development,create model,0.7243480682373047,http://data.europa.eu/esco/skill/02e22093-3436-46a8-8dc5-b041bc4800cc
310,Monitoring,monitor assessment,0.6712597012519836,http://data.europa.eu/esco/skill/9f4b0bcb-e2eb-4e8c-b866-f868073af856
311,Xml,XQuery,0.3921408951282501,http://data.europa.eu/esco/skill/3f4dab51-572b-4e2c-85ef-3b4c3f7094e1
312,Product Research,perform product planning,0.6875046491622925,http://data.europa.eu/esco/skill/d15ba5cb-9212-4a90-85af-2c560da59925
313,Script Writing,use scripting programming,0.8173447847366333,http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333
314,AnÃ¡lisis de problemas,solve problems,0.5642682313919067,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
315,DecisÃµes de investimento,investment analysis,0.5353245735168457,http://data.europa.eu/esco/skill/bf12b461-1c53-4d81-a395-8ba77f7483c4
